,customerid,surname,balance,numofproducts,hascrcard,tenure,isactivemember,exited,creditscore,geography,gender,age,estimatedsalary,age_group,estimatedsalary_group,saving,saving_group,creditscore_group,numofproducts_scale,age_scale,creditscore_scale,estimatedsalary_scale,balance_scale,gender_scale,geography_germany,geography_spain,saving_group_below 50k,saving_group_50k - 100k,saving_group_100k - 150k,saving_group_150k - 200k,saving_group_above 200k,creditscore_group_650 - 700,creditscore_group_above 700,age_group_21-23,age_group_24-31,age_group_32-44,age_group_45-60,age_group_above 60,salary_group_5k - 10k,salary_group_10k - 20k,salary_group_20k - 50k,salary_group_50k - 100k,salary_group_100k - 150k,salary_group_150k - 200k,numofproducts_2,numofproducts_3,numofproducts_4,no_churn_proba,churn_proba,predicted
3997,15718789,Brigstocke,0.0,2,0,5,0,0,604,france,male,30,75786.55,24-31,50k - 100k,0,no saving,below 650,0.3333333333333333,0.16216216216216217,0.5079999999999999,0.3789110360039384,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.97457254,0.025427485,0
3998,15690620,Olisaemeka,46323.57,1,0,10,0,0,665,france,male,39,136812.02,32-44,100k - 150k,1,below 50k,650 - 700,0.0,0.2837837837837838,0.63,0.6840675284489668,0.18463101891289807,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7941001,0.20589988,0
3999,15737071,Tang,162039.78,1,1,5,1,1,639,france,female,60,84361.72,45-60,50k - 100k,1,150k - 200k,below 650,0.0,0.5675675675675675,0.578,0.4217909810386892,0.6458390336889372,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.61614776,0.3838522,0
4000,15665062,Lucchese,110928.51,1,1,1,1,0,696,france,male,19,2766.63,18-20,below 5k,1,100k - 150k,650 - 700,0.0,0.013513513513513542,0.6920000000000001,0.013776565662020722,0.4421257650865338,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93672603,0.06327399,0
4001,15600692,West,0.0,2,0,5,0,0,520,france,male,38,163185.76,32-44,150k - 200k,0,no saving,below 650,0.3333333333333333,0.27027027027027034,0.33999999999999997,0.8159488231126072,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.96846163,0.031538375,0
4002,15792064,Pai,114421.55,1,0,5,0,1,545,germany,male,53,180598.28,45-60,150k - 200k,1,100k - 150k,below 650,0.0,0.47297297297297297,0.39,0.9030197383850157,0.4560479117238398,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.16961068,0.8303893,1
4003,15811486,Tang,130036.21,2,1,8,1,0,634,germany,female,29,69849.55,24-31,50k - 100k,1,100k - 150k,below 650,0.3333333333333333,0.14864864864864863,0.568,0.3492232008156779,0.5182829809505526,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.94194096,0.058059048,0
4004,15626141,Fedorov,151510.17,2,1,1,1,0,750,france,female,26,19921.72,24-31,10k - 20k,1,150k - 200k,above 700,0.3333333333333333,0.10810810810810811,0.7999999999999999,0.09956020799986398,0.6038713566930702,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.9441411,0.055858888,0
4005,15738546,Gboliwe,0.0,2,1,4,1,0,530,spain,female,41,147606.71,32-44,100k - 150k,0,no saving,below 650,0.3333333333333333,0.3108108108108108,0.36,0.7380461334057402,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.95398253,0.046017453,0
4006,15677052,Ko,0.0,2,1,2,1,1,589,france,female,59,126160.24,45-60,100k - 150k,0,no saving,below 650,0.3333333333333333,0.5540540540540542,0.47799999999999987,0.6308035417382359,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.90975165,0.090248376,0
4007,15656454,Le Gallienne,83568.55,1,0,6,0,0,654,france,male,37,47046.72,32-44,20k - 50k,1,50k - 100k,650 - 700,0.0,0.25675675675675674,0.608,0.23519816142441602,0.3330776651189334,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.82783186,0.1721681,0
4008,15645496,Seleznyova,139972.18,1,0,7,0,0,648,france,female,43,143668.58,32-44,100k - 150k,1,100k - 150k,below 650,0.0,0.3378378378378379,0.596,0.7183536027690643,0.5578845976866544,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8300875,0.1699125,0
4009,15612505,Joseph,100212.13,1,0,3,0,0,835,spain,male,45,152577.62,45-60,150k - 200k,1,100k - 150k,above 700,0.0,0.36486486486486486,0.9699999999999999,0.7629030572419665,0.3994136822643808,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.42238152,0.5776185,1
4010,15708513,Bevan,90217.07,1,0,1,0,0,446,france,female,39,191350.48,32-44,150k - 200k,1,50k - 100k,below 650,0.0,0.2837837837837838,0.19199999999999995,0.9567858730508764,0.3595765515791691,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7815802,0.21841978,0
4011,15685654,Allan,0.0,2,1,9,1,0,514,spain,male,66,14234.31,above 60,10k - 20k,0,no saving,below 650,0.3333333333333333,0.6486486486486487,0.32799999999999996,0.0711204420022112,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.9722003,0.027799733,0
4012,15732307,Lavrentiev,124067.32,1,1,4,1,0,694,germany,male,33,77906.87,32-44,50k - 100k,1,100k - 150k,650 - 700,0.0,0.2027027027027027,0.6880000000000001,0.38951364855343684,0.49449288354486887,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.75808054,0.24191947,0
4013,15726814,Walton,0.0,2,1,4,1,0,554,spain,male,46,57320.92,45-60,50k - 100k,0,no saving,below 650,0.3333333333333333,0.37837837837837845,0.40800000000000003,0.2865740678234771,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.9549419,0.045058068,0
4014,15653776,Salier,162082.31,4,0,1,0,1,720,germany,female,57,27145.73,45-60,20k - 50k,1,150k - 200k,above 700,1.0,0.527027027027027,0.7399999999999999,0.13568370779409433,0.6460085447442028,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.049180686,0.9508193,1
4015,15597914,Evdokimov,117306.69,4,1,2,1,1,641,germany,female,51,26912.72,45-60,20k - 50k,1,100k - 150k,below 650,1.0,0.445945945945946,0.582,0.13451854652119277,0.4675471622761258,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.04866141,0.9513386,1
4016,15631603,Ponomaryova,122889.88,1,1,1,1,0,813,france,male,32,26476.18,32-44,20k - 50k,1,100k - 150k,above 700,0.0,0.1891891891891892,0.926,0.1323356380534341,0.4897999821361734,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.92627,0.073730014,0
4017,15789753,Millar,148790.61,1,1,6,1,0,480,france,male,40,79329.7,32-44,50k - 100k,1,100k - 150k,below 650,0.0,0.2972972972972973,0.2599999999999999,0.39662847801965084,0.5930320553655869,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.9309357,0.069064334,0
4018,15678034,Grosse,180226.24,1,0,9,0,1,811,france,male,46,13464.64,45-60,10k - 20k,1,150k - 200k,above 700,0.0,0.37837837837837845,0.922,0.06727172444968493,0.718324479871489,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.41315073,0.5868493,1
4019,15690209,Hsiao,104857.19,2,0,3,0,0,715,germany,female,32,114149.8,32-44,100k - 150k,1,100k - 150k,above 700,0.3333333333333333,0.1891891891891892,0.7299999999999999,0.5707456062053926,0.4179274142740585,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.8812778,0.11872219,0
4020,15592091,Belbin,166833.86,2,1,2,1,0,620,spain,male,31,135171.6,24-31,100k - 150k,1,150k - 200k,below 650,0.3333333333333333,0.1756756756756757,0.5399999999999999,0.6758646450736046,0.6649467120295735,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.91900253,0.08099747,0
4021,15647453,Ifeajuna,102936.72,1,0,4,0,0,721,france,male,42,1187.88,32-44,below 5k,1,100k - 150k,above 700,0.0,0.3243243243243243,0.7419999999999999,0.005882061736895873,0.410273031572301,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8603501,0.13964993,0
4022,15697100,Wright,108736.52,1,0,6,0,1,772,germany,female,48,184564.67,45-60,150k - 200k,1,100k - 150k,above 700,0.0,0.40540540540540543,0.844,0.9228535825171303,0.433389190009378,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.16887385,0.83112615,1
4023,15811290,Komarova,129974.79,2,1,0,1,0,680,germany,male,44,33391.38,32-44,20k - 50k,1,100k - 150k,650 - 700,0.3333333333333333,0.35135135135135137,0.66,0.16691494037680596,0.5180381803623934,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.8981678,0.101832196,0
4024,15629187,Titheradge,85982.07,1,0,8,0,0,535,france,male,38,9238.35,32-44,5k - 10k,1,50k - 100k,below 650,0.0,0.27027027027027034,0.37,0.046138256203467426,0.3426971883285362,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.82783186,0.1721681,0
4025,15758073,Dellucci,134397.61,1,0,7,0,0,655,france,female,20,28029.54,18-20,20k - 50k,1,100k - 150k,650 - 700,0.0,0.02702702702702703,0.61,0.140103179853676,0.5356661344054074,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.84037983,0.1596202,0
4026,15640769,Hobbs,137841.53,1,1,8,1,0,660,france,male,63,42790.29,above 60,20k - 50k,1,100k - 150k,650 - 700,0.0,0.6081081081081081,0.62,0.21391397878497395,0.549392504343098,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.9381787,0.061821282,0
4027,15606641,Beggs,100260.88,3,1,10,1,1,762,germany,male,56,77142.42,45-60,50k - 100k,1,100k - 150k,above 700,0.6666666666666667,0.5135135135135136,0.824,0.38569103349369865,0.39960798426165783,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0857141,0.9142859,1
4028,15718280,Luffman,139822.11,2,1,5,1,0,662,germany,male,39,146219.9,32-44,100k - 150k,1,100k - 150k,650 - 700,0.3333333333333333,0.2837837837837838,0.624,0.7311114211407188,0.5572864663896007,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.9416472,0.05835284,0
4029,15764335,Caldwell,123151.51,2,0,8,0,0,463,germany,female,41,70127.93,32-44,50k - 100k,1,100k - 150k,below 650,0.3333333333333333,0.3108108108108108,0.22599999999999998,0.35061523375482356,0.49084275611663686,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.8812778,0.11872219,0
4030,15634218,Mancini,95331.83,2,0,4,0,0,501,germany,male,27,132104.76,24-31,100k - 150k,1,50k - 100k,below 650,0.3333333333333333,0.12162162162162166,0.30199999999999994,0.6605289805176394,0.37996235842209886,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.93315196,0.06684807,0
4031,15808760,Evseev,0.0,1,1,6,1,0,603,spain,female,42,90437.87,32-44,50k - 100k,0,no saving,below 650,0.0,0.3243243243243243,0.5059999999999999,0.45217463267742064,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8377737,0.16222629,0
4032,15648461,Hs?eh,138162.41,2,1,7,1,0,688,spain,male,37,113926.31,32-44,100k - 150k,1,100k - 150k,650 - 700,0.3333333333333333,0.25675675675675674,0.676,0.5696280494787251,0.5506714299817906,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.94235253,0.05764748,0
4033,15593555,Chinedum,0.0,2,1,9,1,0,430,france,male,38,12050.77,32-44,10k - 20k,0,no saving,below 650,0.3333333333333333,0.27027027027027034,0.15999999999999992,0.06020169926227954,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.9772407,0.022759294,0
4034,15569079,Hagins,126066.26,1,0,6,0,1,632,germany,male,48,64345.61,45-60,50k - 100k,1,100k - 150k,below 650,0.0,0.40540540540540543,0.564,0.32170087243331735,0.5024600227128074,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.20861882,0.7913812,1
4035,15800736,Kirwan,96763.89,1,1,4,1,0,601,spain,female,42,199242.65,32-44,150k - 200k,1,50k - 100k,below 650,0.0,0.3243243243243243,0.5019999999999999,0.9962504919219785,0.3856700941804699,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8315283,0.16847168,0
4036,15792607,Little,0.0,2,0,2,0,0,769,france,female,38,75578.67,32-44,50k - 100k,0,no saving,above 700,0.3333333333333333,0.27027027027027034,0.838,0.3778715367317579,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.9465012,0.053498793,0
4037,15640034,Milligan,139561.46,1,0,2,0,1,551,france,male,42,43435.43,32-44,20k - 50k,1,100k - 150k,below 650,0.0,0.3243243243243243,0.402,0.21713998686874594,0.5562475983774927,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.8597119,0.14028814,0
4038,15807563,Ch'iu,0.0,1,0,5,0,1,841,france,female,52,183239.71,45-60,150k - 200k,0,no saving,above 700,0.0,0.4594594594594595,0.9819999999999999,0.9162281497883047,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.18841666,0.81158334,1
4039,15684461,McKay,0.0,1,0,6,0,1,469,spain,female,31,146213.75,24-31,100k - 150k,0,no saving,below 650,0.0,0.1756756756756757,0.238,0.7310806682038135,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.64418185,0.35581812,0
4040,15580134,Crawford,172463.45,1,1,2,1,0,479,spain,male,27,40315.27,24-31,20k - 50k,1,150k - 200k,below 650,0.0,0.12162162162162166,0.258,0.20153769685004913,0.6873844675342089,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.91852665,0.08147335,0
4041,15679075,Onyemere,107798.85,1,0,8,0,0,701,france,male,37,16966.73,32-44,10k - 20k,1,100k - 150k,above 700,0.0,0.25675675675675674,0.7020000000000001,0.08478384685737486,0.429651935572726,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.85659695,0.14340308,0
4042,15742504,Azuka,70181.48,2,0,2,0,0,593,france,male,36,80608.12,32-44,50k - 100k,1,50k - 100k,below 650,0.3333333333333333,0.24324324324324326,0.4859999999999999,0.40302118852350394,0.27972106124841367,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.9189967,0.08100333,0
4043,15567328,Ch'en,177997.07,1,1,5,1,0,738,spain,male,38,19233.41,32-44,10k - 20k,1,150k - 200k,above 700,0.0,0.27027027027027034,0.7759999999999999,0.09611832930044818,0.7094397171377431,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.91436774,0.08563224,0
4044,15698294,Royster,0.0,2,0,1,0,0,635,spain,male,31,135382.23,24-31,100k - 150k,0,no saving,below 650,0.3333333333333333,0.1756756756756757,0.57,0.6769178956590355,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.97457254,0.025427485,0
4045,15607142,Parkin,0.0,1,1,8,1,0,658,france,male,32,80410.68,32-44,50k - 100k,0,no saving,650 - 700,0.0,0.1891891891891892,0.616,0.40203389423689956,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.86840844,0.13159157,0
4046,15738516,Kozlova,0.0,1,0,5,0,0,687,spain,female,36,17696.22,32-44,10k - 20k,0,no saving,650 - 700,0.0,0.24324324324324326,0.674,0.0884316452221187,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.63658255,0.36341745,0
4047,15806403,Hu,0.0,2,0,9,0,0,650,france,male,37,17974.08,32-44,10k - 20k,0,no saving,below 650,0.3333333333333333,0.25675675675675674,0.6,0.08982107791294068,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.9686772,0.03132275,0
4048,15656707,Ma,123200.78,1,1,2,1,0,720,spain,male,21,180712.28,21-23,150k - 200k,1,100k - 150k,above 700,0.0,0.040540540540540515,0.7399999999999999,0.9035897928252148,0.4910391306685516,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9443608,0.05563918,0
4049,15653715,Coates,0.0,2,1,7,1,0,602,france,female,63,56323.21,above 60,50k - 100k,0,no saving,below 650,0.3333333333333333,0.6081081081081081,0.5039999999999999,0.28158504137145096,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.9532917,0.0467083,0
4050,15806184,Burns,0.0,2,1,4,1,0,618,spain,male,33,77550.18,32-44,50k - 100k,0,no saving,below 650,0.3333333333333333,0.2027027027027027,0.5359999999999999,0.38773002821769476,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.97713625,0.022863742,0
4051,15585734,Gouger,137742.9,2,1,9,1,0,803,germany,male,41,166957.82,32-44,150k - 200k,1,100k - 150k,above 700,0.3333333333333333,0.3108108108108108,0.906,0.8348109244432843,0.5489993965278891,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.93879974,0.06120028,0
4052,15725639,Ignatyev,116270.72,1,1,9,1,0,793,france,female,63,184243.25,above 60,150k - 200k,1,100k - 150k,above 700,0.0,0.6081081081081081,0.886,0.9212463290244217,0.46341811529932336,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.89422035,0.10577964,0
4053,15618401,Douglas,113220.2,2,1,10,1,0,616,germany,male,41,114072.91,32-44,100k - 150k,1,100k - 150k,below 650,0.3333333333333333,0.3108108108108108,0.5319999999999999,0.570361119486911,0.4512597126586337,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.93978655,0.060213454,0
4054,15785385,Fiorentino,0.0,2,0,5,0,0,550,spain,male,51,153917.41,45-60,150k - 200k,0,no saving,below 650,0.3333333333333333,0.445945945945946,0.4,0.7696026470527935,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.92956823,0.07043178,0
4055,15734762,Ignatiev,115895.22,3,0,3,0,1,602,france,female,56,4176.17,45-60,below 5k,1,100k - 150k,below 650,0.6666666666666667,0.5135135135135136,0.5039999999999999,0.020824938781653646,0.4619214917100406,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0710212,0.9289788,1
4056,15767129,Munz,121730.49,1,1,6,1,0,452,france,female,60,142963.29,45-60,100k - 150k,1,100k - 150k,below 650,0.0,0.5675675675675675,0.20399999999999996,0.7148268159609242,0.4851790222874954,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.64199686,0.35800317,0
4057,15797204,Paling,113811.85,2,1,3,1,0,655,spain,female,28,76844.23,24-31,50k - 100k,1,100k - 150k,650 - 700,0.3333333333333333,0.13513513513513514,0.61,0.3841999410943745,0.453617841411228,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.9435494,0.056450576,0
4058,15769272,Clark,136214.08,1,0,6,0,0,510,france,female,26,159742.33,24-31,150k - 200k,1,100k - 150k,below 650,0.0,0.10810810810810811,0.31999999999999995,0.7987300287177425,0.5429060061796405,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.8962909,0.10370909,0
4059,15771966,Akobundu,146200.01,1,0,8,0,0,557,france,male,39,177944.64,32-44,150k - 200k,1,100k - 150k,below 650,0.0,0.2837837837837838,0.41400000000000003,0.8897502711508949,0.582706747588234,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.85659695,0.14340308,0
4060,15691952,Fanucci,106242.67,1,1,10,1,0,676,france,male,37,166678.28,32-44,150k - 200k,1,100k - 150k,650 - 700,0.0,0.25675675675675674,0.652,0.8334130909501857,0.42344949696508255,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.9475023,0.05249769,0
4061,15593250,Hsiao,0.0,2,0,4,0,0,640,france,female,29,44904.26,24-31,20k - 50k,0,no saving,below 650,0.3333333333333333,0.14864864864864863,0.58,0.22448483830205784,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.96317244,0.03682759,0
4062,15605333,Clancy,0.0,1,0,6,0,0,529,spain,male,31,10625.91,24-31,10k - 20k,0,no saving,below 650,0.0,0.1756756756756757,0.358,0.05307671882664794,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.8048809,0.1951191,0
4063,15800083,Macdonald,24043.45,1,1,8,1,1,559,france,male,45,169781.45,45-60,150k - 200k,1,below 50k,below 650,0.0,0.36486486486486486,0.41800000000000004,0.8489304228553827,0.09582954577294711,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.7031647,0.2968353,0
4064,15575691,Palerma,0.0,2,1,5,1,0,689,france,female,58,49848.86,45-60,20k - 50k,0,no saving,650 - 700,0.3333333333333333,0.5405405405405406,0.678,0.2492101995740593,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.9234318,0.07656819,0
4065,15689886,Holden,132287.92,3,1,10,1,1,626,germany,male,39,51467.92,32-44,50k - 100k,1,100k - 150k,below 650,0.6666666666666667,0.2837837837837838,0.5519999999999999,0.25730627274904755,0.5272575809564753,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.20290428,0.7970957,1
4066,15809838,Moore,0.0,2,0,1,0,0,697,spain,male,30,735.79,24-31,below 5k,0,no saving,650 - 700,0.3333333333333333,0.16216216216216217,0.6940000000000001,0.0036213958433030345,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.97457254,0.025427485,0
4067,15736154,Gallo,0.0,2,1,1,1,0,823,france,female,44,182495.7,32-44,150k - 200k,0,no saving,above 700,0.3333333333333333,0.35135135135135137,0.9460000000000001,0.9125077444895987,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.95263183,0.047368143,0
4068,15767391,Otutodilinna,90322.99,2,1,4,1,0,565,germany,female,32,118740.37,32-44,100k - 150k,1,50k - 100k,below 650,0.3333333333333333,0.1891891891891892,0.43000000000000005,0.5937006484119233,0.35999871501612474,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.8890417,0.110958286,0
4069,15704910,Rios,0.0,2,0,3,0,0,631,spain,male,23,13813.24,21-23,10k - 20k,0,no saving,below 650,0.3333333333333333,0.0675675675675676,0.5619999999999999,0.06901489092208304,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.96939373,0.03060626,0
4070,15656613,McGregor,131283.11,1,0,3,0,0,646,france,female,34,130500.65,32-44,100k - 150k,1,100k - 150k,below 650,0.0,0.21621621621621623,0.592,0.652507664481958,0.5232527278306502,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8300875,0.1699125,0
4071,15611551,Hill,131659.59,2,1,1,1,0,676,spain,male,48,14152.15,45-60,10k - 20k,1,100k - 150k,650 - 700,0.3333333333333333,0.40540540540540543,0.652,0.07070960276706424,0.5247532573882887,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.77368176,0.22631827,0
4072,15732430,H?,120952.74,1,0,4,0,0,850,spain,female,54,66963.15,45-60,50k - 100k,1,100k - 150k,above 700,0.0,0.48648648648648657,0.9999999999999999,0.33478982242804184,0.4820791581155521,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.40212733,0.5978727,1
4073,15741865,Ferrari,153166.17,1,1,9,1,0,810,france,female,38,93261.69,32-44,50k - 100k,1,150k - 200k,above 700,0.0,0.27027027027027034,0.92,0.4662950811802527,0.6104716460774972,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.87096095,0.12903902,0
4074,15634143,Onyemauchechi,53291.86,1,0,0,0,0,581,spain,male,30,196582.28,24-31,150k - 200k,1,50k - 100k,below 650,0.0,0.16216216216216217,0.46199999999999986,0.9829473714739757,0.21240440690481147,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9157496,0.08425037,0
4075,15609676,Nkemakonam,167924.95,1,0,2,0,0,718,france,female,35,43024.64,32-44,20k - 50k,1,150k - 200k,above 700,0.0,0.22972972972972977,0.7359999999999999,0.2150858406977866,0.669295449797964,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.76423913,0.23576088,0
4076,15761600,White,86394.14,1,1,5,1,0,713,france,male,43,130001.13,32-44,100k - 150k,1,50k - 100k,above 700,0.0,0.3378378378378379,0.7259999999999999,0.6500098259383771,0.3443395683083917,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9155334,0.08446661,0
4077,15676404,Kirillov,0.0,1,0,1,0,1,672,france,female,50,12106.82,45-60,10k - 20k,0,no saving,650 - 700,0.0,0.4324324324324324,0.644,0.060481976028710735,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.19746888,0.8025311,1
4078,15659236,Iadanza,0.0,2,1,3,1,0,781,spain,male,33,42556.33,32-44,20k - 50k,0,no saving,above 700,0.3333333333333333,0.2027027027027027,0.862,0.21274406705840407,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.976965,0.023034995,0
4079,15690440,Stiles,0.0,2,1,1,1,0,656,spain,male,47,197961.93,45-60,150k - 200k,0,no saving,650 - 700,0.3333333333333333,0.39189189189189194,0.612,0.9898462803197704,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.95223874,0.04776128,0
